post_id,text
pfbid02swjZ18hdKrTrUMa7ZF77QEcinYVZEUmsn2pFyGivkjwn99dyTGUrP1gPpNnApuwsl,"Smoking, Smelling cigarette smoke,... causes pneumonia, bronchitis, severe cough, difficulty breathing,... if left for a long time, dangerous complications can cause lung cancer.""Stop 1 minute"" To immediately know the secret to effectively quit smoking and treat lung disease completely without recurrenceNo medication needed - No hospital visits - No surgerySpecial: Effective even for people with chronic lung disease for 5-10 years and heavy smokers--------------------… See more"
pfbid05qj4W2v3dNAnnHVpQosmSGBJ9YTyozLommN4jqD6JehyjVzRK8RyakYzZpDm2wZfl,"Do you get various allergy-like symptoms such as a runny nose, watery eyes, coughing, difficulty breathing or a rash specifically whenever you're around a Christmas tree? If so, then you may be experiencing what’s been dubbed “Christmas tree syndrome.” https://trib.al/UMfskmA"
pfbid0dDiFWFw74kruPcDpZ23cqjeAAqhSZJmGJHGgvPDe74BrfS3woMqWYBPM7No1FBuul,Britons are warned of breathing problems and fever-like symptoms
pfbid02xs6kqUBdKBeZhhPaNnu3hPU7Yas1kZc8FAcjwYuejZwUMhXQgucHaphoDMusxsznl,Bushfires in our district are impacting air quality.Common symptoms of smoke irritation include: itchy or burning eyes sore throat… See more
pfbid0Mp9wQ2h79WvfZ5QKkRAZB7NTjCeRrtUwYy42XiGMSf2YocHcKwnGNFHkV4MriXKul,"Treat and prevent lung cancer'No more pain. Reduce metastasis.' Say goodbye to symptoms: cough with bloody phlegm, difficulty breathing, hoarseness, chest pain, weight loss, pain in hands and fingers...Order here: https://www.fucoidan-japan.shop/fucoidanjapanDiscover advanced technology from Japan, Namiko Fucoidan is the product just for you! Treating and preventing lung cancer has never been easier!… See more"
pfbid02hUdnZGVNgGp6jJuqBvqLoEQrBWLjK1KDkvGPKZkhL7QL4wmF25nuh9NEdzG5J1SQl,"WOW!!! Thank God! No COVID, NO Flu, NO Strep! Sinus problem-nasal congestion, difficulty breathing-no joke! Urgent Care Thanks-Two shots plus two prescriptions! Will sleep good tonightWOW!!! Thank God! No COVID, NO Flu, NO Strep! Sinus problem-nasal congestion, difficulty breathing-no joke! Urgent Care Thanks-Two shots plus two prescriptions! Will sleep good tonight"
pfbid0t7TMYPmjP3cd1mWr7dvJywGikYkScEM5PxjnQRd48LQRfogDsFR2WFGuJMPmA3bCl,There is no one cough preparation for all types of cough.Dried/unproductive cough(no sputum): Use antitussive cough preparations.Wet/productive cough(cough with sputum): use expectorant cough preparations.C… See more
pfbid02RzvmuLZwUo7DRZsgeUrif2d8wS4qsFQ5Ame5e4Az7ExMmYm1kn5ziHx33wLUunyHl,"Sinusitis is more than just a stuffy nose—it's an inflammation of the sinuses that can cause pain, pressure, and difficulty breathing. Whether it's acute or chronic, dealing with sinusitis means tackling those stubborn sinus symptoms head-on!#Dallas #BreatheFree #ENT #Sinusitis"
pfbid031JkCLL5KQkcDEMDvaC7BJU41G96eKrA6XCSey9XYt4a85wRYqzvASnJfqiJCKJAQl,"MDRRMO ZARAGOZA responded to:MOI : Reported Punching Incident resulting in difficulty of breathingTOI : 1620HDOI : November 30, 2023… See more"
pfbid02USMYdnx5ie41wUzmpcYWJVes9s1Jr66yCzzF9LLqu4SaCFVpS7eQ4jm5U3GBzFzvl,"MOMS MEMO TRIPLE TRAGEDY A FIRST TIME MOM WAS BROUGHT AT THE HOSPITAL DUE TO SUDDEN DIFFICULTY OF BREATHING, VOMITING AND LOSS OF CONSCIOUSNESS. AT THE ER, MOM WAS ALREADY CLINICALLY DEAD BUT WITH FAINT HEARTBEATS OF HER BABY ...OUR DEAR OB RUSHED HER FOR STAT POST MORTEM CS....IT WAS A TWIN PREGNANCY!!!! IST TWIN WAS DEAD, 2ND TWIN WAS RESUSCITATED BY OUR PEDIA ...ALIVE BUT IN CRITICAL CONDITION. OUR DEAR MOMS ...WE CALL FOR YOUR ATTENTION AND REGULAR CHECK UPS. … See more"
pfbid02kx8MqByZX6wbGe8Rv1FUcX9MdjZurULE97zWngMRNhFB8p2mgTqZdjgDD6QNy7vjl,"Pella Regional Health Center has treated some recent cases of COVID-19. Out of respect for our patients and staff, masks are strongly encouraged in our facilities if you have symptoms of an infectious disease such as: •New or changing cough•New loss of taste or smell•Fever or chills•New shortness of breath or difficulty breathing… See more"
pfbid0NeKKDQXiZJAtVZACSCdivPrnEsD4KA8oZ27CkppRFHq8TJEDvkLkDSDiupRJKxswl,"Unknown Canine Disease AlertPeriodic outbreaks of Canine Infectious Respiratory Disease Complex (CIRDC) occur, but this time, the disease is UNIDENTIFIED & RESISTANT to usual treatments. Symptoms include: Coughing… See more"
pfbid0vPi1FMUbxUh4JjudoP1jGgmQ5WGrsEeXmr69PPXaDjPPvvehVd4yHnfucGKhtUCDl,"As Papa Romelo's first daughter, it is with great sadness that we sadly announce the passing of my father, Romelo T. Clavero, last December 14, 2023, 11:02AM, at CARAGA Regional Hospital. He was rushed by the ambulance to the hospital because of difficulty of breathing due to Acute Metabolic Acidosis. His state declined and further complicated his movements and breathing. The medical team tried to revive him with the best of their abilities, but was unsuccessful. His untimely… See more"
pfbid0cziUx97vbEPDo6C4q9cjTTK1cASdu144rSQ4KVJpAenaZ6CtZsg8R2c9zdb7BoTYl,"We are seeing many prolonged viruses in the clinic. It is important to to be seen for prolonged symptoms like fever (>3-4 days) or if your child is wheezing, difficulty breathing and if cold symptoms seem to be worsening. Many symptoms like below can linger for 7-14 days but typically do not change or slowly improve every few days"
pfbid02mBtSdVS4eshVGBxwFnBh2zJTpC9nwE4QH5wFNpgtegge6YWCcnu3oBNcuL9TZgP9l,"Knowing where to go when you need care is an important part of a patient's health journey. Here's a quick guide to help you make the right choice: Emergency Room (ER):In case of severe injuries, chest pain, difficulty breathing, or other life-threatening situations, head straight to the ER. They're equipped to handle critical emergencies 24/7.… See more"
pfbid0ponqHUaAFdhC1HErcCbTRxgCWMnNQeawaAWftLoTigNog8n5krEc6fM4ryYu9N91l,"Christchurch Hospital is experiencing high demand today and is very busy.Unless it’s an emergency, please call Healthline on 0800 611 116 for free health advice 24/7 or visit one of the websites below for health information and guidance. If you have a medical emergency and you require urgent assistance, please call 111 immediately. A medical emergency includes chest pain or tightness, difficulty breathing, choking, severe bleeding or bleeding that won’t stop, sudden … See more"
pfbid0veZUk9m44CewyLULCC6skY1jCioAsicxLK7Agi6oATMb1DnchpGTjsrTQJT6dQMNl,FULL AUTOPSY AND TOXICOLOGY REPORT: Medical examiner says Alex Cox was complaining about chest pain and shortness of breath one week before his death. His wife (Zulema Pastenes) reported Cox did not take routine medication and felt burning in his chest on 12/6/19. He died in her bathroom on 12/12.Cox tested positive for Narcan in his system. Naloxone reverses opioid overdose. It is unknown who gave him Narcan and when. We have asked officials.
pfbid02xEd7YYToQB9rEQFLz8bEHDuN9KftbnzMQj1d7v6NKWvAQ6DGazohtVs1EJStmP6cl,Shortness of breath and fatigue were the most commonly reported symptoms by heart failure patients. https://heart-failure.net/?p=2143
pfbid0xPUGTR8osLweozEDg8tWoiuuCMNkELfv3g4GH8wbHdnLZYE7AR8sC4fmfA13TTD9l,"PRISONER DIES AFTER SUFFERING FROM ""SHORTNESS OF BREATH""Convicted cop-killer Andrew ""Yogi"" Davis died behind bars according to prison officials and his lawyer. His distraught family members say he was ill for several days and wasn't allowed to get his special diet while behind bars."
pfbid0fCAUgetuzmawqjMUj8Up849SX5xd747u2d9fsbJggF3cGf7BK6y4urMeozu4Jv4sl,“May shortness of breath siya…”
pfbid0z4ZMmb6TBucisj2qZHhcMx3Gswi2ZNGpDNuL3AfaERpzewPMnvuGnUptkqPXX5Xdl,"In this video, I'm going to talk about shortness of breath."
pfbid02ainj46W1gnYMxig4ZM1vRcsvuutVTcJzT2d4dBpjzJ2eCnkJkVQrEi5nZ8thaSM2l,Aida has been experiencing heart palpitations and shortness of breath. She had a visit to her pediatrician today. Her Oxygen Sats has dropped from 96 to 85. She has however gained a little weight (which is good) and her growth is normal. EKG to be done tomorrow. Please continue to keep her in your prayers.https://gofund.me/901016d5
pfbid0agAjuDeUztB7dxA14xojiESt74ZWSp28KCf1WUG8tReu32Ea64GcSSeQhFv3iKMFl,SymptomFeverCoughShortness of breathTightness of chest… See more
pfbid02HbxdyeCst32DAGzKM4jFX54P18EqggYKZJpp4LYmZTk7GjfcFXLrz3QvK1EhxWkUl,"In today’s video, we will discuss symptoms of low haemoglobin. Shortness of breath, constant fatigue, restless legs, dry hair."
pfbid033TMW7aEAgGyvLuMieWxBcZ7SwE8r7GoHDejQ8W6tmohrpFgGr6EL1DjFCvTYXmrwl,"Morning sickness throughout the days, nausea, shortness of breath and constant fatigue doesn’t compare to the infectious joy and excitement we experienced while watching our GingerSnap’s heartbeat flutter across the big screen this morning. -Thank you Creator for choosing us to guide another life earthside... it is a humbling honor that is not taken lightly. We are truly blessed have our community surround us with overwhelming love and support. -Baby Kountz Debut 5.21.21… See more"
pfbid0PgpUivHxiH2dBcLqTt6enG2dN2s3Y4HDyadrkKTWHYGToPjvT61iJZ1pQAbXs3del,"Rescue JoJo! Near Drowning, Crying & Shortness of breath#Monkey"
pfbid026z8ALoFkoaD3K81bgaDboMFRK5AwKkaWyDt2AqthaayLXEpYq4RDz3zx7dVu9Mijl,"Many foods are classified as mucogenic – AKA foods that increase your body’s mucus production. For those suffering with asthma, airway inflammation, or COPD, these foods can exacerbate breathing issues and contribute to shortness of breath and difficulty breathing. Some of the most common mucus forming foods are gluten containing grains. Other foods that can trigger excess mucus production include: You can read more about Asthma and its connection to Gluten here: https:/… See more"
pfbid02NZTwV45jHfCY1de7yQa1XGKZW7aijZu9tF6pHhxK6BKdNKTZNUfKayeU3geDnkTl,"From Fatigue, Hair Loss, Cold Hands and Feet to shortness of breath and many more, keep watching till the end to find out all of them."
pfbid0D74Kvh3TSP684LM6jBA2FyEhnfBF1ULN8eXhnkGosNqqUgAQEcDAkCYpW9NHLbrrl,"“No flu-like symptoms, no cough, no shortness of breath, no loss of taste, but I just lost consciousness.” - D.L. Hughley describes collapsing on stage and testing positive for COVID-19"
pfbid0kH97e4SBXJT5KYdGcjSSAJZiDJByQGwpEzgufCgnybZZJdcCLNMavvYwaREMbDvBl,"It begins with a mild fever and malaise, followed by a painful cough and shortness of breath. The infection prospers in crowds, spreading to people in close reach. Containing an outbreak requires contact tracing, as well as isolation and treatment of the sick for weeks or months. This insidious disease has touched every part of the globe. It is tuberculosis, the biggest infectious-disease killer worldwide, claiming 1.5 million lives each year. Yet now, as the coronavirus pand… See more"
pfbid02rEu68V2VJw4Sxd9hestbwJa4Pjq9ZgTs3yw85oJjNhW9iNvFHZLC4y4aBLHQ8UmNl,"Post #1 of 4. COVID is very real. You may not see it, but it is. My caseload of COVID patients has increased 4 fold since last week. The US has 4% of the world population, and 25% of its deaths. We can do better. Though most people recover, 25-30% have symptoms for weeks or months to include: extreme fatigue, shortness of breath, “brain fog”. 60% have residual heart damage on MRI 3 months out, symptomatic or not. (-Fauci at talk to the AMA). This is more like polio t… See more"
pfbid02Jj3p8S2ZBzXguGW5zUxDzNCMHG9ZweWUvf8YGXak1DVN4aTDRSi4ECsR42FbN4U4l,"As you know, Mama is a nurse. This week, Mama developed serious symptoms that were likely Covid: high fever, shortness of breath on exertion, headache, cough, chills and severe weakness. After contacting her manager, an appointment was made immediately for a Covid swab. The physician who assessed her gave her medications for her ear ache and said her fever wasn’t related to her ear because it wasn’t infected so he said if she didn’t have Covid she definitely had influenza.… See more"
pfbid0pkQVrRpFK7gdZyPH6WYAeKxhaB3V3gAj6uABFuB7HUC9NiL2CitFeJWqUAm4ndHsl,"Honouring the beauty and magic of pregnancy. One day I will miss being pregnant again. The nudges and kicks from inside, watching my bump jiggle when baby hiccups as well as all those visits to peek on you while you develop to be a beautiful baby. This pregnancy is never easy (from shortness of breath, worrisome heavy bleedings, countless ER visits and various blood works); but it's one of those prominent blessing in our life that I would want to go through again if I have t… See more"
pfbid0DrdffZBXrkRKgpK6yBu6yamfN5ozGo4KKD7BrKEmraa54Syrktac6mZdRMhSyTqRl,"If anyone is not feeling well please don’t put it off !! 12 months ago I started getting symptoms of chest pain, fatigue and shortness of breath. I did not say anything because I thought I had bigger priorities than my own health. On 30/7/20 I finally spoke up and said that I was not well, I was sent to the hospital from work and placed in critical care for 15 days with major heart failure ejection fraction 15% and I have not been able to return to work since. I was transferr… See more"
pfbid0UixQHpZzGEVvKse1NdT4DrVzkNxu9i36RsG3m21rH9yytTcPBVKwyAq3bqrVgEUMl,"Shortness of breath is an uncomfortable condition, and there are many reasons why people experience it. If you're feeling shortness of breath, it's important to know what the causes are. Shortness of breath is a medical condition that can be caused by a variety of different health problems. Understanding the most common causes of shortness of breath will help you determine if your symptoms are serious or not, and what to do next.In this video, Dr. Arslan Shamim, a Consulta… See more"
pfbid0PsCCewMT4z8uECVjbedD6RpAMP2YRkgzWHsw2MKqaNjwE9cmoKszWumFUeWLP97tl,"Pulmonary fibrosis is a lung disease in which the lungs become scarred over time leading to shortness of breath and dry cough. Researchers evaluated the affects of citronella (C. winterianus) essential oil in a preclinical model of pulmonary fibrosis. Oral administration of the oil significantly reduced lung inflammation, oxidative stress, and lung tissue scarring. The researchers concluded that the results suggest citronella essential oil “is a potential candidate to be used… See more"
pfbid02juxDuX7jzG3xwmrPNn8kNFnxkSRn63e4VBxruEk38MQziyFK87LiTGWdkZdUg8jsl,Hx of cough and shortness of breath.D dimer is negative.What is your diagnosis?… See more
pfbid02yAMZKVS1zp6CPp3ACBcxrj5y6DKEabeC3BBBpeBeeaHQTsxQ4UCtjCkheRAtG1EFl,"I am broken hearted ... Kennedy (19) received the second Pf. v—ine and soon after began experiencing severe chest pain, pressure, and shortness of breath. She was brought to the hospital where a team of doctors performed extensive testing and it was determined that she had myocarditis; inflammation of the heart wall. The team said she was the second young adult they knew of this happening to in the local area. Kennedy is home now and will continue to be on heart medication … See more"
pfbid0JwVyEky2TLwejcKiENBfZDd99LeJ7pCCVsSsms96dWvJmP9pYHkMfdZqx7ZLtdj8l,"INTRODUCING ZUCUREShortness of breath.Chest tightness or pain.Wheezing when exhaling, which is a common sign of asthma in children.Trouble sleeping caused by shortness of breath, coughing or wheezing.… See more"
pfbid02Fr4qpZ39iK6edhmB6g4yCQdSbxymLTmRRd8UT5adptW1Kysgj1F6ESdHa59iEF9sl,"Goodbye cough, shortness of breath, chest tightness ... clinging for a long time.ONLY AFTER 7 DAYS OF USE:Helps clean the lungs, detoxify the lungs, nourish the lungs and protect the lungs. Soothes the respiratory tract, cleans the lungs, tonics the lungs.Treatment of acute and chronic pneumonia… See more"
pfbid0VB4GnFx89LLLaSMwFC7RgHFjEP6i66y4r25y14xehKnE2GHPGgHfAvqAwiJDnJVXl,"Heart palpitations and shortness of breath are common symptoms that occur as a result of any underlying condition or disease. These are very common symptoms and people are often looking for the reasons and causes of shortness of breath and palpitations, as many myths and misconceptions are popular regarding these symptoms. In this video, Dr. Somia Iqtadar - Consultant Physician and Associate Professor of Medicine at King Edward Medical University, General Secretary Pakistan… See more"
pfbid0gBibRTe9FQVXk8Mf3stvAnVTmWNfcvTvk4HDZUBjK2huqQspj6QJMgWuBkciRugMl,"DYK? COVID-19 and flu can both cause fever, cough, and body aches. However, shortness of breath and loss of taste or smell are more common with COVID-19 than with flu. Use this chart to learn some more similarities and differences between COVID-19 and flu. For more information, visit: http://bit.ly/2LxknGF."
pfbid0VDMHpWoPe4ohxZMzBLvgyidE3tqE5u5C5y3fKzMDvJinjNat8if2KudK7ByqjXhQl,"Nakararanas ng madalas na pagkapagod at shortness of breath ang taong may iron deficiency anemia, dahil naaapektuhan ang produksyon ng red blood cells na syang nagdadala ng oxygen sa iba't ibang bahagi ng katawan at nakatutulong sa pagpapalakas ng resistensya.​"
pfbid02CsWoZ6v93od3F73unhPoBBi9LKjLAfwtcHLBX2dA5TDjoQqzZTdhsNGCLg1x1kLHl,20-year-old male with shortness of breath and recent vaping history.ANSWER: https://bit.ly/36tMwCJCase contributed by Dr Michael P Hartung.
pfbid0d9TDaMVtrkd2RU6n3yJPPuABTaEzWwk4Mv9NmASVvb5Ep2WMHAeKjTH9Mq7eTBHnl,"Thank you Lord for giving him another chance to live. From chestpain and shortness of breath to singing. Bahala nalng ug Bad Romance iyang gikanta, basta okay na cya. "
pfbid0jdTpa93wEg2xtgrHC2dKyRxxX3u5iGaMV9cEFjdK1FmdASBih8UBcFgbDUwSHSjsl,"#TheHEALINGMIRACLEmilkLast July 2019, he was admitted in the hospital due to shortness of breath and was put on oxygen, his X-ray results showed his heart were enlarged and has a 1.8 liters of fluid in his lungs. Due to this illness, he was scheduled for surgery in his back, to put a suction tube to remove the fluid in his lungs but his children refuse for that kind of treatment because of his old age. Right away he instead, started to drink 𝐀𝐥𝐩𝐡𝐚 𝐋𝐢𝐩𝐢𝐝 𝐋𝐢𝐟𝐞𝐥𝐢𝐧𝐞 𝐂𝐨𝐥𝐨𝐬𝐭𝐫𝐮𝐦 𝐌… See more"
pfbid021pnBWXAbyypJv6WRrUUGGhu6nFnAKgW4Redvk2D71aah6d2ftZ5f631Z7nN3kLrql,I wake with a lump in my throat a pain in my heat a shortness of breath. Today would be my beautiful little brothers 48th birthday. The time we had him I loved and adored him as he reciprocated to me. He taught me so much as he struggled daily he was brave kind an old soul. He taught me compassion selflessness and a deep understanding of treating everyone with love and respect. I miss him everyday but know he is with my mum and they are my angels. So here’s to Matthew john Jo… See more
pfbid02DzAfcKMpUsMtsoCEBjqi9NZHjfczJ4BF4cMTAbqXUokfqwuaT9VqLprEiZw1Q97Tl,"This is me today!! 6 months after receiving the worst news of my life.Went to the hospital for chest tightness, trouble breathing, shortness of breath. Ended up getting a diagnosis of stage 4 lung cancer. There have been many lows and bad, rough, scary, painful times during this process as well as good times, so much love, prayers and support. God showering me with love through you all and through people that I don’t even know!! So many people praying for me daily, I could … See more"
pfbid0v3BE9isB6zdtECrfQJcyGmSRYtVttCpf6dVu9Hk2sFQcihLW1d86T12PH9ZNkUmol,35yo male with 4 days of shortness of breath. What is this lung pattern called and what diagnosis does it suggest?ANSWER: https://bit.ly/2GlY5B4Case courtesy of Hani Salam
pfbid02gWcMBJJzReWVzJE1SunJxb8w4k2mZtoeXXihxqZsJE6NpANJqpEMEKsFS6diJb2Vl,"I am broken hearted ... Kennedy (age 19) received the second Pf. v—ine and soon after began experiencing severe chest pain, pressure, and shortness of breath. She was brought to the hospital where a team of doctors performed extensive testing and it was determined that she had myocarditis; inflammation of the heart wall. The team said she was the second young adult they knew of this happening to in the local area. Kennedy is home now and will continue to be on heart medicat… See more"
pfbid027szuB4khn6faN96tKCQh1D2roATXKsdcp5kKGpkmWWoFfSY9Pb1zptf3sG2v6GvLl,মাত্র ১ দিনে করোনা রোগীর শ্বাস কষ্টের প্রতিকার-Remedy for shortness of breath. সবার জন্য শেয়ার করুন। বিস্তারিত জানতে ফোন করুন 018-77733321
pfbid02a6y64PJqLorzTHVageomV6JMFch2yS3PdDkU8zzF8E3P3XYp3G44j549HAeHFsGil,"When public figure Korina Sanchez Roxas posted that she's doing this EBOO procedure which separates your toxins from your blood: heavy metals, cholesterol deposits, alcohol, even bacteria and viruses. Wow! People are sure to be amazed and... unfortunately misled. Fret not, your kidneys and liver are already doing all the cleansing for you 24/7... FOR FREE!So what is ""EBOO""? … See more"
pfbid0d55pq1fotJX5oHhQobTAVo7PJKXkUW2nNJWMgEajVhCFQZhffb4iq3YugCAuAETsl,You might experience shortness of breath while watching this scene.
pfbid0YPG4Toms1i4ByLZJSk414yWHJ4P6BWqPz96Cfu5NVbzTedTdtRw9cSHfCcfiADkcl,Update for all my friends that prayed for me. I was picked up by an ambulance at the resort and taken to the airport where a jet was waiting and I was taken to Fort Lauderdale’s airport where another ambulance was waiting to take me to the hospital. Weird US rule I can fly across country and never test but to fly the 1 hour from Outside the US you must. I believe I am fine health wise this is all protocol. I went through every symptom except shortness of breath but each was… See more
pfbid02p7ATQruqU8BepauYR2SnRhbvDG2nrg8QyfPaW8oek5CfF2rRyXSPR41YSm3Jj6ofl,"Bad guys no dey carry woman for head W/ @ikorodu_mafiaa @iam_kelvindave @samt_viber : @_abidemi_1 Are You Battling with High Blood Pressure, Hypertension, cardiac arrest, chest pain, shortness of breath and inability to sleep well? !!!.Us… See more"
pfbid02K3cdCtLF1eAQNVYj4JjNYcA61rkDTKgsqpc7ksZGHY8PgEA2MHWkXU6p2xy3tvK5l,"Sweating and shortness of breath last Friday night saw me taken by ambulance to Wollongong Hospital and covid ward. A recent doubling of BP meds to help keep my kidneys safe backfired as my lungs filled with fluid and actually caused a heart attack! Fast forward a week and I'm home now after the awesome staff and doctors of the Coronary Care unit, looked after me and nursed be back to health. A stess test ensured my heart was healthy and soon I was able to breath without oxyg… See more"
pfbid0yAaHZ7qjHdmKd2W3cQviqYfV5S5FRer6rkW2zGua3cbA4fMnV8mDh7fgoP8m17Wzl,"Patient presented with #Fever , shortness of #breath, #Cough , Night sweat, and generalised weakness. On #investigation WBC raised , ESR raised, #sputum for AFB and Gene xpert positve and x-ray of chest done which is attached. What is your #diagnosis according to the #clinical scenario??How to treat this patient?"
pfbid0aAuCk91z3726Yp4KJXQCT4J7wGwaBqgyAYG73v7Lix4F11n1Wu6VreSQbsKuQkXrl,"SYMPTOMS OF ASTHMAShortness of breath.Chest tightness or pain.Wheezing when exhaling, which is a common sign of asthma in children.… See more"
pfbid02WnycXL897FkesT1Q8pkJ79imy723yFC23dz1oFfaB816mYP3Nbo7srCuSnsqs8PGl,Experiencing shortness of breath? These could be the hidden causes.
pfbid02L1Cj43VXYxsQmdB8EYXZjdsMMsNvhY3ufgFsFkpBL5BZQqFpD6BZQKXXWvdtBwn5l,"Vaping, is dangerous to your health.The most common side effects of vaping include:Coughing… See more"
pfbid0NnQ3YQP3FnKZo4q8v77w1bYcrhaGo74Sf2ktsw5VLdpkZZ5ZhHqqgCPs7EP1XMSel,"Did some laps here in Teves MX Park, Dumaguete using my sis' YZ250F. Arm pump and shortness of breath is waving really need to get my fitness back."
pfbid0MB8dC6CQb7YQhYsWMDEhLJFbwQTmABHZLCaV69WKWaUbx8Pm3xsym9knbEniyTExl,Damn look at the champShortness of breath and I ain't bout 2 play with my healthBout 2 use that Dairy Fresh insuranceLet's get it champ!!!!
pfbid02ELorPreKnMgM3FNKaybgK5b3ztUpgpfoWGY4xMto9W2Ejs1uwyMpcGaz4cnozoyfl,"It’s the shortness of breath, fatigue, pounding headache, stuffy nose & cough that’s pissing me off This is f*ing ridiculous Me getting vitamin d today because I’m still goofy "
pfbid02RNzoXRczCytDfdkYQgy5JpuUDopynnzTnhzSqH5eTEUyBmE2bcjKxa7EZy1JJrDLl,Getting some things off my chest: Sharp Chest pains Palpitations Shortness of breath… See more
pfbid0fp6RdLCmRwkfSRYNeyWT6vwsUDcA6t6rnztGTaVzCwzEHtmvhcHGcwPBASF1Rptjl,"Murag lain na jud ni...shortness of breath, palpitation, dizziness, back painMurag lain na jud ni...shortness of breath, palpitation, dizziness, back pain"
pfbid02e9mcXMdPBAX9q7AAyna7KQkHPHuze2g9o6nafCpE9tXHPozLJknGPeViAw4sXSKzl,"Pulmonary arterial hypertension (PAH) is rare. Its common symptoms like chest pain, shortness of breath, dizziness, and fatigue are often attributed to other causes before PAH is diagnosed.Learn more about these and other common symptoms and what they may indicate about your PAH: https://shor.by/disease-ed30"
pfbid02Bsdi6vYgrUyvUBMHhpWGtqAe6CadcpM9HSrzWau1iUp9xaehX8UNpLzrXDyzSZsnl,Distressing news coming out of Brazil. Pelé no longer responds to chemotherapy and is under palliative care to avoid pain & shortness of breath.
pfbid0Tt2go2SxMZsR445NzX8g2hbbC1MxkJANbDBxVdAUSQ6iXTvi1d2N5SgW2Foc6EwSl,"At least 81 cases of shortness of breath were reported at a Halloween party in #Itaewon, Yongsan-gu, #Seoul, on Saturday, Yonhap reported, citing the fire department. Video Credit: CCTV #itaewon #itaewonhalloween"
pfbid02uGwoDBfBqijCrVmL3tJqurVHgtgX6ra6kNX98VJLmxpYhLsDDdkWMNBomXz2v8R3l,Alhamdulillah.My cousin was just born.She has been suffering from cold and shortness of breath since birth. Everyone will pray for her
pfbid0351LsYa8Tf5Wg9gda2MnuuHNovdEqy1B939ePtY5H1BXXyTfWLFbKz177evixubLml," Anyone Who Has Cough - Shortness of Breath, Wheezing - Sore Throat - Bronchitis COPD Without Knowing This Will Have It For LifeJust Drink #Lungtritydo 2 Times / Day, 7 obvious effects. After 1 course Cure immediately: No more Pain, wheezing, eat well, sleep well Finish at home - No need to go to expensive hospital Safe, benign - No side effects.… See more"
pfbid02Xa5dd2q4XPU6euxtno2C593V3bpJve6vVN3pMns7bFZhy7qfhPtASqUBqSkvV2ERl,"THYROID CYSTS BOWS TO THE NAME JESUS!In 2020, Ms. Wangu Fanani started to notice strange changes in her body; dizziness, nausea, shortness of breath and a growth on the throat. Before she knew it, she could not stand the presence of heat which ultimately made it almost impossible to prepare a meal, let alone warm water to bathe. Her excitement of nursing her three-month-old child was diluted by the agony and discomfort she found herself in. She then decided to seek for medic… See more"
pfbid0QDchEqVJg6tKTWEFAmhM5tcoSUsf9GxRdb2gFXpdPvgFvyNcbf6bfjsbFSXn29SXl,"The month of May 2022 till October 2022 the devil steeped into my life trying to destroy me. Each and every second I would tell the devil “no” leave me alone. August I went to my primary doctor only to get a call within a couple of days my blood count was extremely low…of course he asked was I feeling tired, having any headaches or shortness of breath etc. my answer was “No I feel fine” he had to follow up with my OB..went to her she had my results from my primary care…same t… See more"
pfbid02d2F8GzRhzbf6m4TTYAHM8GWCzpbC4dKbbkTo7GJT6ZyktxKPadPXE7NLjJz9D32Dl,"This is the sweetest, saddest, and ironically the happiest thing I have seen in a while.. the last time these brothers have seen each other was a couple of months ago. Since then one went into the nursing home and the other in hospice…my cousin and I decided to let them see each other for a moment. They are unable to make it into each others homes due to the inability to ambulate (both on oxygen and can barely walk due to shortness of breath)… so we let them meet side by side… See more"
pfbid0Zp9i1dcoeWecN688iZUb8WTFfAd4Fh5Mg1SvfFW8PbjxdiBoBSZV2eNMpypNfX4Ml,"This video of Khloey and I messing around was filmed august 13th ,2022. Little did I know about 24hrs later my life would be drastically changing . On the next day the 14th , I started experiencing chest pains and shortness of breath , and pain in my left arm . I was having a heart attack !! After a lot of convincing from my wife , we headed to the hospital , me trying to convince her I was fine and not needing to go there. She wouldn’t budge lol . Thank Goodness … See more"
pfbid028F5Q4BRCxMFaWWWtPMREiFTKpi6FWZ8KMYfYVLb9Gg4zGhbRuWVvuHxZCiYxcGqFl,"Day 3: Start from Zhuluk to Gnathang Valley, Silk Route, Zigzag Road, Old Baba Mandir, Elephant Lake Kupup and back to Rishikhola. Extremely cold with wind. 13500 ft. Mesmerizing scenery, calendar image. Little shortness of breath to Gagai and Suravi, but worth it. … See more"
pfbid0N8W4Gqr9GqqM7wuYmK4WkU7SvjE5p8fpszjGCmmeqXBn6MDo7R2ztXPXpeZUiGtQl,"Shortness of breath could happen during panic, having pressure, and angry. If it's been exclude from pathologic aspect, it might happen due to qi deficiency in chinese medicine. Insufficiency of spleen and lung qi, usually causing shortness of breath, fatigue, chest tightness, lazy speech, shortness of breath, fatigue, lack of energy, especially in hot days where the heat is easy to consume qi and body fluid. External Wind is a common cause of chronic breathlessness; esp… See more"
pfbid02D1pE5jv7SdncKkTAvAwizBwdPPMQEfxaLhr5gr9XjCgXb8dDBwvumm7pv4FHUyx1l,"Shortness of breath can be a critical symptom of a heart attack. It often indicates that the heart is not pumping blood effectively, leading to insufficient oxygen supply to the body, causing difficulty in breathing. If someone experiences sudden and severe shortness of breath, especially accompanied by other heart attack symptoms like chest pain, it is crucial to seek immediate medical attention.What would you think about that share your answer through true or false in c… See more"
